CitationCount,CitingInstitutions_GiniSim_perc0,CitingInstitutions_GiniSim_perc25,CitingInstitutions_GiniSim_perc50,CitingInstitutions_GiniSim_perc75,CitingInstitutions_GiniSim_perc100,CitingCountries_GiniSim_perc0,CitingCountries_GiniSim_perc25,CitingCountries_GiniSim_perc50,CitingCountries_GiniSim_perc75,CitingCountries_GiniSim_perc100,CitingSubregions_GiniSim_perc0,CitingSubregions_GiniSim_perc25,CitingSubregions_GiniSim_perc50,CitingSubregions_GiniSim_perc75,CitingSubregions_GiniSim_perc100,CitingRegions_GiniSim_perc0,CitingRegions_GiniSim_perc25,CitingRegions_GiniSim_perc50,CitingRegions_GiniSim_perc75,CitingRegions_GiniSim_perc100,CitingInstitutions_Shannon_perc0,CitingInstitutions_Shannon_perc25,CitingInstitutions_Shannon_perc50,CitingInstitutions_Shannon_perc75,CitingInstitutions_Shannon_perc100,CitingCountries_Shannon_perc0,CitingCountries_Shannon_perc25,CitingCountries_Shannon_perc50,CitingCountries_Shannon_perc75,CitingCountries_Shannon_perc100,CitingSubregions_Shannon_perc0,CitingSubregions_Shannon_perc25,CitingSubregions_Shannon_perc50,CitingSubregions_Shannon_perc75,CitingSubregions_Shannon_perc100,CitingRegions_Shannon_perc0,CitingRegions_Shannon_perc25,CitingRegions_Shannon_perc50,CitingRegions_Shannon_perc75,CitingRegions_Shannon_perc100
2,0,0,0.5,0.66666666666666674,0.99866488651535379,0,0,0.44444444444444442,0.5,0.98305084745762716,0,0,0,0.5,0.9285714285714286,0,0,0,0.5,0.79999999999999993,0,0,0.69314718055994529,1.0986122886681096,6.6187389835173311,0,0,0.63651416829481278,0.69314718055994529,4.077537443905717,0,0,0,0.69314718055994529,2.6390573296152584,0,0,0,0.69314718055994529,1.6094379124341005
3,0,0.5,0.66666666666666674,0.79999999999999993,0.99867024999300136,0,0,0.5,0.66666666666666674,0.98800656482767324,0,0,0.44444444444444442,0.625,0.923076923076923,0,0,0.44444444444444442,0.5,0.79999999999999993,0,0.69314718055994529,1.0986122886681096,1.6094379124341005,6.62437393077986,0,0,0.69314718055994529,1.0986122886681096,4.4516044948332176,0,0,0.63651416829481278,1.0397207708399179,2.6393405872324323,0,0,0.63651416829481278,0.69314718055994529,1.6094379124341005
4,0,0.625,0.75,0.83333333333333326,0.99866497083461248,0,0.375,0.56,0.72,0.98231009365244537,0,0.31999999999999984,0.5,0.66666666666666674,0.91836734693877553,0,0,0.44444444444444442,0.5,0.79999999999999993,0,1.0397207708399179,1.3862943611198906,1.7917594692280547,6.6212092948339132,0,0.56233514461880829,0.95027053923323468,1.3321790402101223,4.0600556256360614,0,0.50040242353818787,0.69314718055994529,1.0986122886681096,2.540036303820981,0,0,0.63651416829481278,0.86756322848146117,1.6094379124341005
5,0,0.66666666666666674,0.79999999999999993,0.86419753086419759,0.99866667609778181,0,0.44444444444444442,0.625,0.75,0.98448979591836738,0,0.375,0.56,0.69387755102040816,0.92041522491349481,0,0.27777777777777768,0.44444444444444442,0.61111111111111116,0.79999999999999993,0,1.2424533248940002,1.6094379124341005,2.0431918705451206,6.6212092948339132,0,0.63651416829481278,1.0397207708399179,1.3862943611198906,4.1890826265727954,0,0.56233514461880829,0.95027053923323468,1.277034259466139,2.5885731626821187,0,0.45056120886630463,0.63651416829481278,1.0042424730540764,1.6094379124341005
6,0,0.75,0.83333333333333326,0.88775510204081631,0.998668590007308,0,0.5,0.66666666666666674,0.77777777777777779,0.9837257617728532,0,0.44444444444444442,0.61224489795918369,0.72,0.9140625,0,0.31999999999999984,0.48,0.61111111111111116,0.79999999999999993,0,1.3862943611198906,1.8310204811135162,2.1972245773362196,6.6246958782593763,0,0.69314718055994529,1.1537419427010902,1.5607104090414063,4.18927864534727,0,0.63651416829481278,1.0397207708399179,1.3321790402101223,2.5577938601077328,0,0.50040242353818787,0.6829081047004717,1.0114042647073518,1.6094379124341005
7,0,0.78125,0.85714285714285721,0.89999999999999991,0.99867024999300136,0,0.5,0.69387755102040816,0.78125,0.981401384083045,0,0.44897959183673464,0.625,0.72222222222222221,0.91850089232599641,0,0.31999999999999984,0.5,0.61157024793388437,0.79999999999999993,0,1.6094379124341005,1.9792045174343245,2.3034884952192693,6.6255249849238984,0,0.86756322848146117,1.310783678099714,1.6094379124341005,4.0613804512018268,0,0.69314718055994529,1.073542846408523,1.3862943611198906,2.5520852976209678,0,0.50040242353818787,0.69314718055994529,1.0114042647073518,1.6094379124341005
8,0,0.81481481481481488,0.875,0.90909090909090906,0.99867382271468141,0,0.56,0.72,0.8046875,0.981789802289282,0,0.49382716049382713,0.653061224489796,0.743801652892562,0.9175,0,0.37037037037037035,0.5,0.61224489795918369,0.79999999999999993,0,1.7480673485460891,2.1383330595080277,2.4410152780267032,6.627846218697103,0,0.95569989111253428,1.3667110520552042,1.7328679513998633,4.0516492992321194,0,0.796311640173813,1.1569876443452742,1.4750763110546947,2.5275191508415689,0,0.56233514461880829,0.84868555772641718,1.0397207708399179,1.6094379124341005
9,0,0.83333333333333326,0.88888888888888884,0.91836734693877553,0.99866867200464149,0,0.58000000000000007,0.73372781065088755,0.81481481481481488,0.981607457797934,0,0.5,0.66666666666666674,0.75,0.91115311909262764,0,0.375,0.5,0.625,0.79999999999999993,0,1.8937882323911377,2.2538575896013522,2.5649493574615376,6.6255249849238984,0,1.0397207708399179,1.4648163848908129,1.7917594692280547,4.0468105107051215,0,0.86756322848146117,1.2366848691405041,1.5171063970610277,2.48725769859315,0,0.56233514461880829,0.86756322848146117,1.0549201679861442,1.6094379124341005
10,0,0.846938775510204,0.89940828402366857,0.92561983471074383,0.998668590007308,0,0.611111111111111,0.7407407407407407,0.82,0.98163452708907251,0,0.5185185185185186,0.673469387755102,0.76,0.91836734693877553,0,0.375,0.53125,0.625,0.79999999999999993,0,1.9730014063936125,2.351673301904631,2.6439211580219184,6.6246958782593763,0,1.0821955300387671,1.5065950881316383,1.8462202193216335,4.0556999797463646,0,0.93476989785827924,1.277034259466139,1.5498260458782016,2.5643075947917517,0,0.60016607315964565,0.89820533970414984,1.0608569471580214,1.6094379124341005
11,0,0.86111111111111116,0.90666666666666662,0.9312,0.99866503562522579,0,0.61224489795918369,0.75,0.83044982698961933,0.981301775147929,0,0.54,0.6875,0.76816608996539792,0.90740740740740744,0,0.40277777777777779,0.54,0.628099173553719,0.796875,0,2.0794415416798357,2.4410152780267032,2.7363390511050656,6.6220380520576816,0,1.1537419427010902,1.5607104090414063,1.9061547465398496,4.0383716651189605,0,0.95027053923323468,1.3060578797081293,1.5857708352080966,2.4762206495981647,0,0.63651416829481278,0.90753529410500933,1.073542846408523,1.6020559154587264
12,0,0.875,0.91412742382271472,0.9375,0.99865159429650152,0,0.625,0.76033057851239672,0.83673469387755106,0.98096885813148793,0,0.56,0.69387755102040816,0.7734375,0.91632373113854593,0,0.40625,0.544378698224852,0.63157894736842113,0.79999999999999993,0,2.1972245773362196,2.540036303820981,2.8152049266199466,6.6193847805401873,0,1.2130075659799042,1.6094379124341005,1.951259504143956,4.0333297739959173,0,1.0027182645175161,1.3321790402101223,1.6151195500604119,2.5325911608011218,0,0.639031859650177,0.92512908357208223,1.0821955300387671,1.6094379124341005
13,0,0.88,0.91975308641975306,0.94082840236686394,0.99866368794715055,0,0.63265306122448983,0.76816608996539792,0.84023668639053251,0.98053633217993075,0,0.56198347107438018,0.69444444444444442,0.77685950413223137,0.92091836734693877,0,0.40625,0.55111111111111111,0.63905325443786976,0.796875,0,2.2685350920163803,2.6145894329476067,2.8783018799223772,6.6240516178458506,0,1.2342678660790767,1.6662174202079636,1.9812075507356179,4.0206379178583393,0,1.0200369584018409,1.3624474851916286,1.6412302134873398,2.5521719493063664,0,0.66156323815798213,0.93688830753901586,1.0888999753452235,1.6020559154587264
14,0,0.88888888888888884,0.9248,0.94444444444444442,0.99867768595041317,0,0.6428571428571429,0.77551020408163263,0.84375,0.9809775762156715,0,0.5703125,0.703125,0.77777777777777779,0.91846855782582826,0,0.4140625,0.55621301775147924,0.63905325443786976,0.79499999999999993,0,2.3439604435494834,2.6859453246697877,2.9470047701612971,6.6337878388375353,0,1.28487876782417,1.6926124034476673,2.0262296229952916,4.0436835090614309,0,1.0506652765928128,1.3979917020604717,1.6681739719973967,2.529997079765228,0,0.6829081047004717,0.94334839232903933,1.0900596587107838,1.5968043354733152
15,0,0.89750692520775621,0.9296875,0.94736842105263153,0.99866061740451384,0,0.650887573964497,0.78,0.84722222222222221,0.98249657064471885,0,0.57777777777777772,0.7100591715976331,0.7820069204152249,0.92088042831647832,0,0.4177777777777778,0.56,0.64,0.79012345679012341,0,2.399204296202615,2.7368109967801666,3.0149468801795942,6.6252272236011605,0,1.3114313374732374,1.7301832916911617,2.0636495704788542,4.11668906091136,0,1.0775733728921972,1.4205719259467042,1.679204331602707,2.5826626619111468,0,0.68709202737997155,0.95327101470589115,1.0958871542125534,1.5859341131926619
16,0,0.90277777777777779,0.93388429752066116,0.95041322314049581,0.998649982182506,0,0.65625,0.785,0.85207100591715967,0.98104093708489315,0,0.58000000000000007,0.71604938271604945,0.7863894139886578,0.90992767915844841,0,0.4296875,0.56172839506172834,0.640625,0.79336734693877553,0,2.4799555205445176,2.8114194983013414,3.0752205480543719,6.61679353218554,0,1.3334730391185026,1.7674248259297283,2.0981473891350668,4.0670574565976088,0,1.0905994737794786,1.4443559324814563,1.7092713643970769,2.4728819777819147,0,0.70291893077351042,0.95800028008877258,1.1163670752893367,1.5923883787189927
17,0,0.90816326530612246,0.9375,0.95274102079395084,0.99865202307029366,0,0.66435986159169547,0.79012345679012341,0.85612366230677761,0.98172839506172838,0,0.59259259259259256,0.71938775510204089,0.78925619834710736,0.91782086795937212,0,0.42975206611570249,0.565,0.64272211720226846,0.79585798816568043,0,2.540036303820981,2.8652352524488442,3.1282795608278713,6.6201155100018418,0,1.3694483300854849,1.8018924006588724,2.1331600072856958,4.0837841215805968,0,1.1275347898191252,1.4681399390162084,1.7249347863977138,2.5512356717629983,0,0.7214636866925116,0.97184877123587654,1.1269287948006759,1.5992212565872681
18,0,0.912,0.94031221303948576,0.95486111111111116,0.99865564350709635,0,0.66528925619834722,0.79166666666666674,0.8581314878892734,0.98111243307555029,0,0.59555555555555562,0.72,0.7911111111111111,0.9136,0,0.43877551020408168,0.56887755102040827,0.64359861591695511,0.79591836734693877,0,2.5969470739957465,2.9237911981941966,3.1780538303479462,6.6248397627814271,0,1.3897154547004784,1.8217383933208384,2.1513220799212713,4.0557688448785365,0,1.1561356696498259,1.4770454048398876,1.7398385585424117,2.5031923097487545,0,0.74603266471478491,0.98284761072631532,1.1388922418532306,1.598368627819744
19,0,0.915,0.94214876033057848,0.9568,0.99863720694889524,0,0.6754710001321178,0.79861111111111116,0.86167800453514742,0.98004150390625,0,0.60158125,0.7256235827664399,0.79513888888888884,0.91448810929330415,0,0.44214876033057848,0.5703125,0.64462809917355379,0.79999999999999993,0,2.6390573296152584,2.9669434861893538,3.2188758248681983,6.622908317715444,0,1.4368848280356001,1.8572007905858021,2.1830916233180728,4.0327745636033994,0,1.1692549911000598,1.4995094096745569,1.7544221882272888,2.498158623523052,0,0.75598291554461217,0.98396144600102553,1.1424720168028526,1.6094379124341005
20,0,0.92041522491349481,0.9453125,0.958984375,0.99864705403645826,0,0.67455621301775137,0.80151228733459357,0.86458333333333326,0.98129325259515565,0,0.60000000000000009,0.72727272727272729,0.79584775086505188,0.9140828402366864,0,0.44444444444444442,0.56944444444444442,0.64819944598337953,0.79,0,2.7040807688996362,3.0254038830243921,3.2826939972780647,6.6189611875979768,0,1.4445323012063029,1.8848713335781606,2.2161022480912633,4.0624932740824065,0,1.1754166195722084,1.5120980302146707,1.7677614722893293,2.5410904593795891,0,0.760755259244303,0.985984617175194,1.15374194270109,1.5841707585125298
21,0,0.923469387755102,0.94736842105263153,0.96074380165289253,0.99864027235243058,0,0.67455621301775137,0.80246913580246915,0.86505190311418678,0.9806444636678201,0,0.602076124567474,0.73130193905817176,0.79773156899810971,0.91666666666666663,0,0.44444444444444442,0.57466918714555759,0.64852607709750565,0.79289940828402372,0,2.7511022893863721,3.0659645119836316,3.3194925761547518,6.6133040906348315,0,1.4606175619274564,1.8973675671137711,2.2332703749380509,4.0608346750202093,0,1.1883396062940927,1.5276381125441336,1.7779755732409084,2.5462991871002916,0,0.77571447284943162,0.99502699017952123,1.1573732982229008,1.591095563595939
22,0,0.92592592592592593,0.94970414201183428,0.96173469387755106,0.99865848097752463,0,0.67355371900826455,0.80276816608996537,0.86694101508916321,0.98072170044488383,0,0.59917355371900816,0.73130193905817176,0.79757785467128017,0.91799587164571217,0,0.44444444444444442,0.575,0.64852607709750565,0.79166666666666674,0,2.7914209200851943,3.1111953731333788,3.3546767698482713,6.6275440589833874,0,1.4648163848908129,1.9072839993213795,2.2451715894115165,4.0202182420192223,0,1.1906638540986976,1.5292482930376914,1.7816188084536426,2.5307836661634768,0,0.77778993155593157,0.99857933158739209,1.1570333357787375,1.5890269151739729
23,0,0.92897959183673473,0.95138888888888884,0.96366782006920415,0.99862830800297586,0,0.68055555555555558,0.8056703397612488,0.869684499314129,0.98089876543209875,0,0.60899653979238755,0.73135344886792886,0.79778393351800558,0.91787439613526567,0,0.44500000000000006,0.578512396694215,0.6484375,0.79166666666666663,0,2.8327472261404569,3.1527067166833547,3.4040404339291128,6.6180976764182056,0,1.4878029641016006,1.9272896934093189,2.2685350920163803,4.0344571707393069,0,1.2092536248090335,1.5419675107214623,1.7906302164465253,2.554995669397857,0,0.79083927572779167,1.0008048470763757,1.1562924998936546,1.5868887316861056
24,0,0.93055555555555558,0.95317377731529651,0.96484375,0.99865128558310379,0,0.68339100346020754,0.80618311533888232,0.87047994740302426,0.976914028036467,0,0.61,0.7328,0.80276816608996537,0.906485260770975,0,0.44897959183673475,0.57856399583766915,0.65,0.79365079365079372,0,2.8698796671174986,3.1836729714837864,3.4400885071658607,6.63189180493233,0,1.498771070193273,1.945910149055313,2.28995151603326,3.9535164970614702,0,1.2223576364458606,1.5481559970055085,1.8113803296173225,2.4397979333998592,0,0.796311640173813,1.0042424730540764,1.1622255449210921,1.5930666815660679
25,0,0.93333333333333335,0.95454545454545459,0.96595619366026653,0.998655817269641,0,0.6919928341676238,0.81331747919143882,0.87359999999999993,0.97578089633318243,0,0.61391909262759925,0.73966942148760328,0.802088469756739,0.90358126721763088,0,0.44897959183673475,0.58012345679012345,0.65061116684752562,0.78316326530612246,0,2.9124944033310518,3.2203479501531511,3.4657359027997248,6.6275032814594956,0,1.5382604374028981,1.9844859331028832,2.3156306466829073,3.9458538989903911,0,1.2410478732334922,1.5797834797993033,1.8177228754079016,2.4335027944403476,0,0.80004585305312381,1.0114042647073518,1.17295457751597,1.5650733533055545
26,0,0.93499999999999994,0.95575573979591844,0.96695337256677227,0.99864050055945464,0,0.69093143956456826,0.8125,0.875,0.97887811634349031,0,0.61157024793388437,0.73763794480577694,0.80555555555555558,0.9028571428571428,0,0.45138888888888884,0.5842729066935417,0.65384615384615374,0.778061224489796,0,2.9444389791664403,3.2614167589684815,3.5033936100548391,6.621747714206804,0,1.5470761566415858,1.9837069954661961,2.3220985163989543,3.9817459332935448,0,1.2480816822299887,1.5789233534806613,1.8215552815107396,2.4533740468230159,0,0.80314149662560741,1.0178385333835993,1.1705568372289359,1.5512950750043539
27,0,0.9375,0.95751953125,0.96826171875,0.99863586470315779,0,0.69247626004382756,0.81818181818181812,0.87555555555555553,0.981013871174523,0,0.61570247933884292,0.7448015122873346,0.80658436213991769,0.91889812249923053,0,0.46180555555555547,0.587890625,0.6534859521331946,0.78969627066512871,0,2.9829650292177696,3.3071040555172204,3.5460349314055386,6.6310040174048126,0,1.5632145765013816,2.016770409766774,2.3439329813080194,4.0406442498629582,0,1.2581123235840108,1.5944465841488271,1.8349063636538285,2.5572540437451057,0,0.81518621079564635,1.0234243342857674,1.1737372180052359,1.5838669310625741
28,0,0.9391534606601919,0.95857988165680474,0.96875,0.99865290503956683,0,0.69146724502794221,0.81581685744016652,0.87333333333333329,0.97827758554402156,0,0.61759999999999993,0.741973840665874,0.8035714285714286,0.90816326530612246,0,0.45663265306122447,0.5826446280991735,0.653061224489796,0.7777176852352623,0,3.0125799607199246,3.3300751246117013,3.5602016907173328,6.627709551587829,0,1.5667512353010147,2.0088141412430316,2.3399363607805803,3.8830170758955762,0,1.2730283365896256,1.5927699826260389,1.8302381399848997,2.4722313157236444,0,0.81592057669614215,1.0182148573262579,1.1747723702049608,1.5472732148833686
29,0.24489795918367352,0.94041692577307923,0.96,0.96979591836734691,0.99852088759213276,0,0.691358024691358,0.81818181818181812,0.87654320987654322,0.97502601456815818,0,0.61879160927456378,0.74225308641975307,0.80541103017689908,0.90625,0,0.45993756503642025,0.586888657648283,0.65423872430293006,0.7820069204152249,0.410116318288409,3.0528034742486123,3.3719715799284451,3.6056415838909959,6.593926931907113,0,1.5747101747533296,2.0377341947851506,2.3696753363827963,3.8388663905194624,0,1.2703735293513483,1.5984917380359454,1.8381106311121722,2.4355699746914645,0,0.82245877619952257,1.0262864017672835,1.1748324839060404,1.5643701028927681
30,0,0.94083272461650835,0.9609375,0.970414201183432,0.99860561323279651,0,0.69387755102040816,0.81391124803712223,0.87641723356009071,0.9661612426035503,0,0.61807193474656985,0.7375048448890148,0.8046875,0.90816326530612246,0,0.45671871689852406,0.58480749219562955,0.65381966518330148,0.78559027777777768,0,3.06574117328379,3.3823981673026169,3.6197776043029029,6.6089638363304264,0,1.5895331563440827,2.0228085294147036,2.3735407400281927,3.8033086083331518,0,1.2819431925127751,1.5866680290401396,1.8436656849003785,2.4652865689974739,0,0.81694337366483738,1.0249151940784,1.1741833303060791,1.5738415785750919
31,0,0.9429404414827155,0.9625,0.97115384615384615,0.99860027038057342,0,0.69546077806122453,0.8196174043624993,0.88,0.97509765625,0,0.62225690831309977,0.745057232049948,0.80624426078971534,0.90740740740740744,0,0.46124043692955408,0.59102040816326529,0.65384615384615385,0.7890625,0,3.1101596832284208,3.4224142040147285,3.6617768091830731,6.6088179435260486,0,1.6094379124341005,2.0564127897632636,2.39949585225102,3.8665097226959144,0,1.2945352980638676,1.61215612955144,1.8543732759424363,2.4912526831842112,0,0.82580316609143323,1.031675415421603,1.1816780972475529,1.5808185358593017
32,0,0.94398161447859807,0.9623507805325987,0.97189349112426038,0.998628218820458,0,0.70415822027048647,0.8208991585614962,0.88,0.97894069714803078,0,0.62847222222222232,0.74556213017751483,0.81129217128027686,0.91755933627389208,0,0.46885813148788924,0.5892857142857143,0.65561224489795922,0.78195920712438949,0,3.1289650442520163,3.4450762623102253,3.6800496650825352,6.6223108321058186,0,1.6289863693255018,2.0740560403356683,2.3982557818314527,3.97101617444229,0,1.308598059050132,1.6264328293555397,1.8705688894156369,2.5371429562523753,0,0.8437201780665502,1.0361182426174362,1.1775757600720778,1.5558769924180373
33,0,0.94674556213017746,0.96364883401920443,0.97246227887617065,0.99863385324605536,0,0.69827239681709541,0.82045367166474437,0.878682477893118,0.98087331947111955,0,0.62059413506543137,0.7464,0.807851408323469,0.91655124653739617,0,0.45782494331065759,0.59342560553633217,0.65564738292011016,0.79336734693877553,0,3.1703204919267858,3.4739342267958495,3.6968665886601979,6.6180045735516417,0,1.6218372594218331,2.0799662868230948,2.4099277163038217,4.0403649103388757,0,1.2901384465638051,1.6224983095001155,1.8572695979892861,2.5175150385390364,0,0.82884439806006838,1.0403827810064954,1.18148615543056,1.5936495274482969
34,0,0.94784580498866211,0.96502698678264576,0.97353747211970276,0.99864271104265045,0,0.69314101056346988,0.82449950831016516,0.87788094185400578,0.9807768529528339,0,0.62623287868186228,0.74859410430839013,0.80816326530612248,0.91289627577716215,0,0.46819047178816819,0.59331519027964452,0.65569272976680382,0.77051129607609981,0,3.1949169800841997,3.515666155072827,3.7498818179384483,6.624952988183078,0,1.6217357639401364,2.0911653256911342,2.3990235173668375,4.0739069847416669,0,1.3162020274605086,1.6271280663427696,1.8585198060293289,2.5257776274029404,0,0.83966476615007746,1.035213654937206,1.1792065774348326,1.5381204554035999
35,0,0.94943486020226053,0.96563038501560872,0.97401210395158422,0.99863199318430762,0,0.70672635445362719,0.8228435535926617,0.8824749999999999,0.98076923076923073,0,0.63438331020927274,0.74556213017751483,0.81051652737942748,0.91818845872899923,0,0.470414201183432,0.58984910836762683,0.65445963541666663,0.77978515625,0,3.2291114033132091,3.5337675599216833,3.7683677286143151,6.6228135368631067,0,1.6493095635584869,2.0944445569692078,2.441899200604468,4.0870261216837225,0,1.3319782901171591,1.6285158291859037,1.8700024336689984,2.5614060320098266,0,0.84790452913314007,1.038404085715356,1.1802574222586928,1.5597582173571705
36,0.14201183431952646,0.94791666666666663,0.96563038501560872,0.97419427600371655,0.99862627162694,0,0.69722402156270891,0.818672052154195,0.87988330488755151,0.97300295857988162,0,0.61783694937541089,0.74378448295597632,0.807852161493798,0.9044318420499895,0,0.46913580246913578,0.588952490372598,0.65452034822034855,0.77501131733816209,0.2711893730418441,3.2219423762974184,3.5516686360048473,3.7833235509923284,6.6259966033106759,0,1.6321906758382259,2.1013935901711642,2.4301528261587713,3.8843343544241571,0,1.2912509518665449,1.6237940797849117,1.8590902300730645,2.4659472820492851,0,0.8408425411907261,1.0344012546130015,1.1786060087703569,1.5390159446837868
37,0.48,0.94970414201183428,0.96694214876033058,0.97520661157024791,0.99861370138517414,0,0.70408163265306123,0.828125,0.882876468494126,0.9700413223140496,0,0.63082947668209322,0.75283937263385614,0.81279919375157472,0.91280000000000006,0,0.47566574839302111,0.59555555555555562,0.65561224489795922,0.77467721782590593,0.67301166700925652,3.2509410406676782,3.5736788472403149,3.8173595071494786,6.6154924446162875,0,1.6661022550876021,2.1352402575267164,2.461319290224377,3.77377229232672,0,1.3176292489929262,1.6473237022606104,1.8890427271227257,2.5136953120236538,0,0.850365041637124,1.0486455814673359,1.1818757599486474,1.5497817462970698
38,0,0.951530612244898,0.96753543667123909,0.97606449987402366,0.99858113967962447,0,0.6998370311851112,0.82548476454293629,0.88502210688196847,0.97839711494695569,0,0.627007733491969,0.75346260387811637,0.8117116638321995,0.90433783395575984,0,0.45408558991463621,0.59555555555555562,0.65756610662485215,0.79163517258755356,0,3.2847711990952018,3.6003698152028196,3.8423198783845636,6.6080130486461268,0,1.6601589334658526,2.1266963997694144,2.4670268231449288,3.9583210870985051,0,1.3259063561619615,1.6590806987622531,1.8928452519252832,2.4522988440556346,0,0.83325767046001764,1.0450938032694459,1.1853964272626363,1.588326447556077
