CitationCount,CitingInstitutions_GiniSim_perc0,CitingInstitutions_GiniSim_perc25,CitingInstitutions_GiniSim_perc50,CitingInstitutions_GiniSim_perc75,CitingInstitutions_GiniSim_perc100,CitingCountries_GiniSim_perc0,CitingCountries_GiniSim_perc25,CitingCountries_GiniSim_perc50,CitingCountries_GiniSim_perc75,CitingCountries_GiniSim_perc100,CitingSubregions_GiniSim_perc0,CitingSubregions_GiniSim_perc25,CitingSubregions_GiniSim_perc50,CitingSubregions_GiniSim_perc75,CitingSubregions_GiniSim_perc100,CitingRegions_GiniSim_perc0,CitingRegions_GiniSim_perc25,CitingRegions_GiniSim_perc50,CitingRegions_GiniSim_perc75,CitingRegions_GiniSim_perc100,CitingInstitutions_Shannon_perc0,CitingInstitutions_Shannon_perc25,CitingInstitutions_Shannon_perc50,CitingInstitutions_Shannon_perc75,CitingInstitutions_Shannon_perc100,CitingCountries_Shannon_perc0,CitingCountries_Shannon_perc25,CitingCountries_Shannon_perc50,CitingCountries_Shannon_perc75,CitingCountries_Shannon_perc100,CitingSubregions_Shannon_perc0,CitingSubregions_Shannon_perc25,CitingSubregions_Shannon_perc50,CitingSubregions_Shannon_perc75,CitingSubregions_Shannon_perc100,CitingRegions_Shannon_perc0,CitingRegions_Shannon_perc25,CitingRegions_Shannon_perc50,CitingRegions_Shannon_perc75,CitingRegions_Shannon_perc100
2,0.0,0.0,0.5,0.66666666666666674,0.99880187113324281,0.0,0.0,0.0,0.5,0.9836322343174877,0.0,0.0,0.0,0.5,0.923076923076923,0.0,0.0,0.0,0.5,0.79999999999999993,0.0,0.0,0.69314718055994529,1.0986122886681096,6.7735158631564518,0.0,0.0,0.0,0.69314718055994529,4.1385194175286726,0.0,0.0,0.0,0.69314718055994529,2.5993019270997944,0.0,0.0,0.0,0.69314718055994529,1.6094379124341005
3,0.0,0.5,0.66666666666666674,0.75,0.99640065696746616,0.0,0.0,0.5,0.6399999999999999,0.98330241187384049,0.0,0.0,0.44444444444444442,0.61111111111111116,0.91836734693877553,0.0,0.0,0.375,0.5,0.79999999999999993,0.0,0.69314718055994529,1.0986122886681096,1.3862943611198906,5.6423215684404457,0.0,0.0,0.69314718055994529,1.0549201679861442,4.15697176269831,0.0,0.0,0.63651416829481278,1.0114042647073518,2.557507739075624,0.0,0.0,0.56233514461880829,0.69314718055994529,1.6094379124341005
4,0.0,0.5,0.72222222222222221,0.8125,0.99880306652046968,0.0,0.375,0.5,0.66666666666666674,0.98353339489073566,0.0,0.0,0.5,0.6399999999999999,0.9201183431952662,0.0,0.0,0.44444444444444442,0.5,0.79999999999999993,0.0,0.69314718055994529,1.3321790402101223,1.7328679513998633,6.7745634773635581,0.0,0.56233514461880829,0.69314718055994529,1.0986122886681096,4.13574518665205,0.0,0.0,0.69314718055994529,1.0549201679861442,2.5448244288552084,0.0,0.0,0.63651416829481278,0.69314718055994529,1.6094379124341005
5,0.0,0.66666666666666674,0.77777777777777779,0.84375,0.997216530430887,0.0,0.44444444444444442,0.625,0.72222222222222221,0.98366863905325441,0.0,0.375,0.56,0.66666666666666674,0.91836734693877553,0.0,0.0,0.44444444444444442,0.56,0.79999999999999993,0.0,1.0986122886681096,1.5607104090414063,1.945910149055313,5.8920121676025836,0.0,0.63651416829481278,1.0397207708399179,1.3517839942896459,4.1360237567767095,0.0,0.56233514461880829,0.95027053923323468,1.2424533248940002,2.5577938601077328,0.0,0.0,0.63651416829481278,0.95027053923323468,1.6094379124341005
6,0.0,0.72,0.81481481481481488,0.875,0.99879844274997465,0.0,0.48,0.66666666666666674,0.75,0.98276357368572254,0.0,0.44444444444444442,0.61111111111111116,0.72,0.920332936979786,0.0,0.27777777777777768,0.48,0.61111111111111116,0.79999999999999993,0.0,1.3321790402101223,1.7478680974667573,2.0794415416798357,6.77233260480586,0.0,0.69314718055994529,1.0986122886681096,1.4941751382893083,4.1237754340407138,0.0,0.63651416829481278,1.0114042647073518,1.3296613488547582,2.5483146503584786,0.0,0.45056120886630463,0.67301166700925652,1.0114042647073518,1.6094379124341005
7,0.0,0.75,0.84,0.88888888888888884,0.99665465553271815,0.0,0.5,0.6875,0.77777777777777779,0.98475831034983308,0.0,0.44444444444444442,0.625,0.72,0.91124260355029585,0.0,0.31999999999999984,0.48979591836734704,0.61111111111111116,0.79999999999999993,0.0,1.4750763110546947,1.9061547465398496,2.2055983590263937,5.7343133726885833,0.0,0.86756322848146117,1.277034259466139,1.5607104090414063,4.2685195324944365,0.0,0.67301166700925652,1.0549201679861442,1.3321790402101223,2.5239220329001792,0.0,0.50040242353818787,0.69314718055994529,1.0114042647073518,1.6094379124341005
8,0.0,0.78125,0.859504132231405,0.89999999999999991,0.99880281690140849,0.0,0.56,0.71604938271604945,0.79289940828402372,0.98291666666666666,0.0,0.48,0.6399999999999999,0.73469387755102045,0.91632373113854593,0.0,0.345679012345679,0.5,0.61224489795918369,0.79999999999999993,0.0,1.6094379124341005,2.0431918705451206,2.3693821196946767,6.7756402403085012,0.0,0.95027053923323468,1.3321790402101223,1.6769877743224173,4.1385367714366241,0.0,0.73562193975879464,1.1490596969706202,1.4270610433807245,2.5508435597222268,0.0,0.52970619905765448,0.796311640173813,1.0296530140645737,1.6094379124341005
9,0.0,0.8125,0.875,0.90909090909090906,0.99879981870843382,0.0,0.58000000000000007,0.72222222222222221,0.80991735537190079,0.98429510591672753,0.0,0.5,0.65625,0.743801652892562,0.9116143170197224,0.0,0.375,0.5,0.62,0.79999999999999993,0.0,1.7598137516827994,2.1458417525947544,2.4762206495981647,6.777577943496663,0.0,1.0296530140645737,1.4270610433807245,1.7478680974667573,4.2033256344289773,0.0,0.8599672810355049,1.2130075659799042,1.4941751382893083,2.5066618124970019,0.0,0.56233514461880829,0.86756322848146117,1.0397207708399179,1.6094379124341005
10,0.0,0.83333333333333326,0.888468809073724,0.91836734693877553,0.99879824034097509,0.0,0.61224489795918369,0.7407407407407407,0.81632653061224492,0.98255772897394256,0.0,0.5185185185185186,0.66666666666666674,0.75510204081632648,0.91891891891891886,0.0,0.375,0.53125,0.625,0.79999999999999993,0.0,1.8937882323911377,2.26238625418332,2.5649493574615376,6.7728724941273217,0.0,1.0986122886681096,1.4941751382893083,1.8310204811135162,4.1129768534220359,0.0,0.91646488553947125,1.2634794940650305,1.5247073930301436,2.5660559097269298,0.0,0.6108643020548935,0.90025605126853692,1.0608569471580214,1.6094379124341005
11,0.0,0.84375,0.89777777777777779,0.925207756232687,0.998797072761498,0.0,0.625,0.75,0.82072438350340138,0.98269896193771622,0.0,0.54545454545454541,0.67999999999999994,0.76033057851239672,0.91654320987654314,0.0,0.40277777777777779,0.54166666666666663,0.628099173553719,0.79999999999999993,0.0,1.9810967544026821,2.351673301904631,2.6593226977095159,6.772284327769583,0.0,1.1595888143086257,1.5595811562598769,1.8866967846580787,4.1158322994185976,0.0,0.95027053923323468,1.2945451658448961,1.5595811562598769,2.5310123202775632,0.0,0.63651416829481278,0.91646488553947125,1.0751393240053735,1.6094379124341005
12,0.0,0.85714285714285721,0.903061224489796,0.93074792243767313,0.99861359419800977,0.0,0.63905325443786987,0.76,0.82840236686390534,0.980064079743681,0.0,0.56,0.6875,0.76530612244897966,0.909472799831968,0.0,0.40816326530612246,0.54545454545454541,0.628099173553719,0.79999999999999993,0.0,2.0794415416798357,2.4410152780267032,2.7516666169315172,6.6082543419610511,0.0,1.2265558156134033,1.6052071074554588,1.9080368345090655,4.0828104624550088,0.0,0.99435369176236876,1.3208883431493219,1.5832584594204766,2.4814152400455805,0.0,0.65548177390139273,0.92149343086796165,1.0775733728921972,1.6094379124341005
