CitationCount,CitingInstitutions_GiniSim_perc0,CitingInstitutions_GiniSim_perc25,CitingInstitutions_GiniSim_perc50,CitingInstitutions_GiniSim_perc75,CitingInstitutions_GiniSim_perc100,CitingCountries_GiniSim_perc0,CitingCountries_GiniSim_perc25,CitingCountries_GiniSim_perc50,CitingCountries_GiniSim_perc75,CitingCountries_GiniSim_perc100,CitingSubregions_GiniSim_perc0,CitingSubregions_GiniSim_perc25,CitingSubregions_GiniSim_perc50,CitingSubregions_GiniSim_perc75,CitingSubregions_GiniSim_perc100,CitingRegions_GiniSim_perc0,CitingRegions_GiniSim_perc25,CitingRegions_GiniSim_perc50,CitingRegions_GiniSim_perc75,CitingRegions_GiniSim_perc100,CitingInstitutions_Shannon_perc0,CitingInstitutions_Shannon_perc25,CitingInstitutions_Shannon_perc50,CitingInstitutions_Shannon_perc75,CitingInstitutions_Shannon_perc100,CitingCountries_Shannon_perc0,CitingCountries_Shannon_perc25,CitingCountries_Shannon_perc50,CitingCountries_Shannon_perc75,CitingCountries_Shannon_perc100,CitingSubregions_Shannon_perc0,CitingSubregions_Shannon_perc25,CitingSubregions_Shannon_perc50,CitingSubregions_Shannon_perc75,CitingSubregions_Shannon_perc100,CitingRegions_Shannon_perc0,CitingRegions_Shannon_perc25,CitingRegions_Shannon_perc50,CitingRegions_Shannon_perc75,CitingRegions_Shannon_perc100
21,0.0,0.90740740740740744,0.93827160493827155,0.95538370017846519,0.9987963702950784,0.0,0.705,0.80332409972299168,0.859504132231405,0.98015715981683527,0.0,0.62244897959183676,0.726643598615917,0.79038948137326515,0.90679522497704312,0.0,0.47058823529411753,0.58131487889273359,0.64885674931129467,0.79999999999999993,0.0,2.6145894329476067,2.9416169526442224,3.2164243998894593,6.7744637124786893,0.0,1.5316410677211538,1.8937882323911377,2.1846604883071916,4.0599167536298344,0.0,1.2260772645144766,1.5114544216094783,1.7479662368880953,2.4571546011028054,0.0,0.80582747905731011,1.0042424730540764,1.1615913343294533,1.6094379124341005
22,0.0,0.91156462585034015,0.94117647058823528,0.95703125,0.99878448734997594,0.0,0.70987654320987659,0.80529300567107753,0.86094674556213013,0.97803158324106987,0.0,0.625,0.72727272727272729,0.7911111111111111,0.91812697500718188,0.0,0.47645429362880887,0.5826446280991735,0.65005144032921813,0.79338842975206614,0.0,2.6525875347201486,2.9888752824463296,3.2625679455501655,6.77062306606898,0.0,1.5520106172997743,1.9152170840803693,2.2014894114218326,4.0331799706602709,0.0,1.2366848691405041,1.5216569345206405,1.754105330999288,2.5291546285915114,0.0,0.818808456222877,1.0102099474266797,1.1638929027221907,1.5941666991180168
23,0.0,0.9155714096974501,0.94348464794463116,0.95847750865051906,0.99689131462000391,0.0,0.71330589849108372,0.80902777777777779,0.86363636363636365,0.97815510204081635,0.0,0.628099173553719,0.73130193905817176,0.79336734693877553,0.90909090909090906,0.0,0.48015122873345939,0.58677685950413216,0.6517662076371431,0.79818594104308394,0.0,2.7103576392807103,3.0294002292283024,3.2998296856670923,5.8574389671289149,0.0,1.5792331346113393,1.9401258464775024,2.2241830172048167,3.9668972990212077,0.0,1.2510583317959272,1.5372222782824136,1.7647521651972562,2.4685440760426256,0.0,0.83002823895691857,1.0159203529128453,1.1680632181194017,1.6050986596239587
24,0.0,0.91795481569560045,0.94521548575602632,0.96,0.99878617535945646,0.0,0.71527777777777779,0.80991735537190079,0.8643998153277932,0.97935208259166961,0.0,0.63017751479289941,0.73372781065088755,0.79500520291363164,0.91333333333333333,0.0,0.48285322359396443,0.58680555555555558,0.653061224489796,0.79610600324499736,0.0,2.7458376284990158,3.0752205480543719,3.335770806444736,6.7745928080810636,0.0,1.5936174605927709,1.9564632038266849,2.2451715894115165,4.1460673982002154,0.0,1.2622431674900145,1.549515806741441,1.7753786962820881,2.517608254125741,0.0,0.83677422638186227,1.0217278604945916,1.1720660001144541,1.5997085442948304
25,0.0,0.92105263157894735,0.94693877551020411,0.96149843912591049,0.99879667063020217,0.0,0.72108843537414968,0.81377551020408156,0.86685032139577589,0.9785640495867769,0.0,0.63648834019204381,0.736842105263158,0.7968,0.90888888888888886,0.0,0.48639999999999994,0.59259259259259256,0.65406427221172025,0.79591836734693877,0.0,2.7901648114644177,3.1064969046460251,3.3732122728393437,6.7788985573848937,0.0,1.624451509578571,1.9806756853584275,2.2615012589493104,4.0684103270750356,0.0,1.2835639828898597,1.5657072583873606,1.7849225993394047,2.464771136237311,0.0,0.8461447967228175,1.0265407025115378,1.1756389013237412,1.598368627819744
26,0.0,0.92439184746877057,0.94907407407407407,0.96280991735537191,0.99879203795451765,0.0,0.72320000000000007,0.81656804733727806,0.86776859504132231,0.98121396242792491,0.0,0.6399999999999999,0.7392,0.7975206611570248,0.90484429065743943,0.0,0.48989298454221164,0.59200000000000008,0.655,0.79411764705882359,0.0,2.8319792380473316,3.15145851024303,3.4138267587808739,6.7717775486802632,0.0,1.6429235889930238,2.0020488715610538,2.2772922937590558,4.081459903705503,0.0,1.2994453473709213,1.5756147064965702,1.792737996804556,2.4413026378076217,0.0,0.84875066693190271,1.0315837194926705,1.1794074719283478,1.59429634556312
27,0.0,0.92500905687718871,0.9504,0.96375739644970415,0.99878786493243243,0.0,0.72427983539094654,0.81663516068052933,0.86980609418282551,0.97892317472737056,0.0,0.64201183431952669,0.73875432525951557,0.79835390946502061,0.90504682622268473,0.0,0.49382716049382713,0.59467455621301768,0.654296875,0.79499999999999993,0.0,2.8616540659343164,3.1815681492696761,3.4450985573993771,6.7749744300411487,0.0,1.647414821381725,2.0091241132512732,2.2977640274464415,4.036873584653252,0.0,1.3016518932729433,1.5791495364229697,1.7996448942282695,2.4495723919257575,0.0,0.8599672810355049,1.0358178393194843,1.177233754595729,1.5968043354733152
28,0.0,0.92799999999999994,0.95179584120982985,0.96489795918367349,0.99879217297859024,0.0,0.73094582185491275,0.82000000000000006,0.87043997370151227,0.977578125,0.0,0.646484375,0.7421875,0.79916753381893857,0.91082045184304394,0.0,0.49744897959183665,0.59533607681755829,0.65625,0.79714455681142171,0.0,2.9009804666206778,3.2176479110374765,3.4781195857100107,6.776545777524154,0.0,1.6819630598299735,2.0307168313863211,2.3104437666721633,4.0576126047639089,0.0,1.3194763277193695,1.5905606428318713,1.8068821829347081,2.4735641838135765,0.0,0.86605987024930919,1.0397207708399179,1.1851956848497927,1.6021621721957149
29,0.0,0.92965154503616043,0.95274102079395084,0.96566837107377645,0.99879669362097911,0.0,0.73263888888888884,0.82103725346968592,0.87111111111111117,0.97768299940488,0.0,0.64814814814814814,0.74271604938271607,0.79938271604938271,0.91176470588235292,0.0,0.499054820415879,0.595213319458897,0.65625,0.79818594104308394,0.0,2.9320023912036155,3.2424679599003254,3.5061481444901381,6.7790093517317782,0.0,1.6920198079084643,2.0424390353574342,2.3215405721828426,4.0243182158944864,0.0,1.3251893150164791,1.5987631290754774,1.8101672660379342,2.4995949196981329,0.0,0.86992238333511507,1.0411315166502328,1.1824434628846849,1.6050986596239587
30,0.0,0.9320987654320988,0.95463510848126232,0.96691358024691354,0.998778946871199,0.0,0.73555555555555552,0.82282996432818067,0.87277051129607608,0.98053399786400852,0.0,0.65124228395061723,0.743801652892562,0.80109739368998634,0.91219008264462809,0.0,0.49999999999999994,0.59871441689623506,0.65680473372781067,0.79411764705882359,0.0,2.9687309837651648,3.2817845121648364,3.5396275666948109,6.7730453976342986,0.0,1.710224729672267,2.05736593346215,2.3358340528167689,4.0390248754278835,0.0,1.3422490179169693,1.6062639778452157,1.8204997507913163,2.4937891786486452,0.0,0.87600576564317367,1.0455311631994937,1.1856606559693668,1.59429634556312
31,0.0,0.93424036281179146,0.95556098090277786,0.96712929145361581,0.99879491570482593,0.0,0.73959571938168844,0.82444444444444454,0.87334593572778829,0.979339599609375,0.0,0.65636147443519621,0.74652777777777779,0.80246913580246915,0.91168030608991391,0.0,0.50559999999999994,0.60069444444444442,0.65795918367346939,0.78202479338842978,0.0,2.99854695148332,3.3126158769742347,3.5602404183113214,6.78575379244311,0.0,1.7269982055175994,2.0709478898534632,2.3472557245947994,4.0215409395047255,0.0,1.3545540104199549,1.6166571357191879,1.8263689608512723,2.4907724494572276,0.0,0.88276146282895529,1.0505717513316428,1.1877826100616753,1.5627199233782434
32,0.0,0.935546875,0.95706371191135731,0.96859029918121375,0.998760474851951,0.0,0.74101490294236239,0.82644628099173545,0.87506319732387872,0.97854832217766585,0.0,0.65570518936211619,0.74852071005917153,0.8032,0.91412742382271472,0.0,0.50156087408949013,0.6005509641873279,0.65777777777777779,0.7918367346938775,0.0,3.0356278956382621,3.3475157129556452,3.6000030969586945,6.769703297555588,0.0,1.7431891759406692,2.0886392018413007,2.3664318627746597,3.9894534358193821,0.0,1.3612780728615235,1.6266973330985002,1.8321724297788522,2.5041269826075627,0.0,0.88298094774493419,1.0511359509468368,1.1851956848497924,1.5887860343353941
33,0.0,0.93754109138724528,0.95778834720570749,0.96888888888888891,0.99878049940546965,0.0,0.73959571938168844,0.82542001460920378,0.87504449982200072,0.978574855311374,0.0,0.65740740740740744,0.74576271186440679,0.80332986472424561,0.91798410341514547,0.0,0.50510204081632648,0.60125000000000006,0.658203125,0.7977777777777777,0.0,3.0676831392142923,3.3714936668449584,3.6164873934232253,6.7690371330948338,0.0,1.7465375567701804,2.0889104102217066,2.3725636318711394,4.011407903389923,0.0,1.3655864093679217,1.6216272846849156,1.8360619735951484,2.531763310364977,0.0,0.88745054007550217,1.0532785550573802,1.1882366762688665,1.6038563466067326
34,0.0,0.93767990994518025,0.95857988165680474,0.96974012103951579,0.99878095375044529,0.0,0.743608473338203,0.82752376641014036,0.87609567901234564,0.97955054798271946,0.0,0.6574505673278872,0.74796255938762068,0.80367766360194692,0.91484331774055627,0.0,0.5093200792713779,0.6015625,0.65873959571938168,0.78497057492077871,0.0,3.0796290025673896,3.3901810980023628,3.6457650127914718,6.7733154090831746,0.0,1.7643752396103953,2.1061512743875968,2.3782137236413368,4.00288050758535,0.0,1.3712763440056253,1.6266427612935006,1.8419591121715817,2.5115946800294893,0.0,0.89637927657298611,1.0547618786022834,1.1876788822860687,1.5737557543195386
35,0.0,0.940087229204362,0.95983379501385047,0.970414201183432,0.99878702046937762,0.0,0.74566560540923543,0.82852231631692919,0.87617336029537607,0.97885822781861176,0.0,0.66159703300200512,0.74926352108981586,0.80376374851367416,0.90920634920634924,0.0,0.51196670135275757,0.60309958892189508,0.65927977839335183,0.79079861111111116,0.0,3.1202213682961411,3.4214214253268374,3.6718085878093376,6.7785915345409311,0.0,1.7778363630455605,2.1174962459359166,2.3866277980078374,4.0096870231896284,0.0,1.3749753726719169,1.6370365879749134,1.8447202025883191,2.4716440945723828,0.0,0.89944596259310794,1.0579993683156734,1.1882366762688665,1.5848019121667902
36,0.0,0.94031221303948576,0.95995700080623492,0.97116411534353864,0.99874295256911927,0.0,0.74896694214876036,0.83160493827160487,0.87869822485207094,0.97469008264462809,0.0,0.665680473372781,0.75218658892128287,0.80584099513250407,0.90751757706868574,0.0,0.51428571428571423,0.60559190957763231,0.6597222222222221,0.79336734693877553,0.0,3.1283092229085079,3.4409308441607687,3.6943076674560076,6.7633092536593056,0.0,1.7923593454301332,2.1368850984966223,2.4157760561003347,3.94097619718045,0.0,1.3896476453121223,1.6519607130330303,1.8515791478927361,2.455605520498195,0.0,0.90434499288608716,1.0628080416975054,1.1911469021259133,1.5923883787189927
37,0.0,0.94222222222222218,0.96135552913198574,0.97185185185185186,0.99880080436656138,0.0,0.74926035502958577,0.8308128544423441,0.87890625,0.97822664064530263,0.0,0.6625,0.75330812854442342,0.80749219562955254,0.91246618106139443,0.0,0.51385041551246524,0.60613943808532778,0.66181061394380858,0.78920118343195267,0.0,3.16248401130475,3.473613549498626,3.7226573014799991,6.7843644993250516,0.0,1.7966325186547605,2.1408749164376708,2.4200351251728742,3.9739971399023575,0.0,1.3890487177519582,1.6546702793339088,1.8611879305881982,2.4920625027729879,0.0,0.90217137574969919,1.0658134057263569,1.1985179437937912,1.5822451497079033
38,0.0,0.94331632653061226,0.96241927597925891,0.97244995408631763,0.99877486377233815,0.0,0.75308641975308643,0.83288263926446726,0.87950138504155129,0.9800883800627489,0.0,0.66759002770083087,0.75426951120712937,0.80778346186993133,0.91313804433337964,0.0,0.51755376117389107,0.60734693877551027,0.66299357208448118,0.7888,0.0,3.1928433577499611,3.4970634198326431,3.7432132561198577,6.7696405669307032,0.0,1.8202651506492014,2.1564235821239386,2.4304269185166127,4.0177361293047511,0.0,1.4044979913352849,1.6627560895784996,1.8628361413879193,2.4920664822292209,0.0,0.91013473001217582,1.0685875448901618,1.1984112574380776,1.5821217244114494
39,0.0,0.94444444444444442,0.96267361111111116,0.97277777777777774,0.9987607871241303,0.0,0.75198137267561982,0.83259539312469366,0.88043060361399461,0.97878864328824544,0.0,0.66722419659735355,0.75380637747773627,0.807811506675143,0.9111415942691663,0.0,0.5161290322580645,0.6064814814814814,0.662109375,0.7977315689981096,0.0,3.2126046306270482,3.5133097458580735,3.7588819179465558,6.7652671239922961,0.0,1.822461165423847,2.1597065225618932,2.4363222733516925,4.0036305128439924,0.0,1.3987895757358806,1.6599619412222875,1.8698286079320523,2.4872666150752067,0.0,0.91090114126670219,1.0676275392612042,1.197355615495054,1.6036714517782529
40,0.0,0.94645754461871279,0.963766149493428,0.97346997622578446,0.99873892408825471,0.0,0.75500270416441317,0.83591836734693881,0.88078980627630787,0.97980172940868193,0.0,0.6713642656609129,0.75516528925619841,0.807647915334896,0.91637731481481477,0.0,0.51861881146279187,0.61050612244897962,0.66257088846880907,0.78819444444444442,0.0,3.2444829831211885,3.5502500180019494,3.7932485769452207,6.7650950444258333,0.0,1.8446962044009723,2.175751168005684,2.4468648558668038,3.9973987366452755,0.0,1.4194109764308607,1.6654333214708323,1.868438374298437,2.5207732068593489,0.0,0.92207543713476992,1.071634267958302,1.197445930168231,1.5790804097578421
41,0.19897959183673464,0.94742889974145361,0.96444444444444444,0.973916306999437,0.99874567062420139,0.0,0.75779898356401387,0.83680555555555558,0.881849770786463,0.97417360285374555,0.0,0.6738529483842618,0.7583333333333333,0.80991735537190079,0.90685595567867039,0.0,0.52565194464448184,0.61186264308012484,0.66326530612244894,0.79012345679012341,0.45820823797145316,3.2641075581928782,3.5634246746867926,3.81242670409573,6.7679844704348744,0.0,1.8462679367838282,2.1862156497435974,2.4570629938383242,3.9068642669312981,0.0,1.4299712739463528,1.6770159407665424,1.878521451348746,2.4758888704419872,0.0,0.92664846431828829,1.0739135732787604,1.2023709706861552,1.5842502155197742
42,0.0,0.94710537276134943,0.96457406348801267,0.97420000482158775,0.99876931807836156,0.0,0.75546305931321545,0.836340918556662,0.88202787427159612,0.9798453301606187,0.0,0.66938096244414913,0.75788486505762376,0.8096,0.91584483892176194,0.0,0.52494806094182822,0.61122499999999991,0.66363713564250815,0.79836734693877554,0.0,3.2758544638285478,3.5769631704772955,3.82747014670299,6.7769324380920963,0.0,1.8463147559173918,2.187518694722085,2.4614744055380973,4.0149277702422177,0.0,1.4197614875774467,1.6780806440434932,1.87996588379205,2.5136718273315624,0.0,0.92153565864190945,1.0793903941158776,1.2016958719755062,1.6053422820903109
