CitationCount,CitingInstitutions_GiniSim_perc0,CitingInstitutions_GiniSim_perc25,CitingInstitutions_GiniSim_perc50,CitingInstitutions_GiniSim_perc75,CitingInstitutions_GiniSim_perc100,CitingCountries_GiniSim_perc0,CitingCountries_GiniSim_perc25,CitingCountries_GiniSim_perc50,CitingCountries_GiniSim_perc75,CitingCountries_GiniSim_perc100,CitingSubregions_GiniSim_perc0,CitingSubregions_GiniSim_perc25,CitingSubregions_GiniSim_perc50,CitingSubregions_GiniSim_perc75,CitingSubregions_GiniSim_perc100,CitingRegions_GiniSim_perc0,CitingRegions_GiniSim_perc25,CitingRegions_GiniSim_perc50,CitingRegions_GiniSim_perc75,CitingRegions_GiniSim_perc100,CitingInstitutions_Shannon_perc0,CitingInstitutions_Shannon_perc25,CitingInstitutions_Shannon_perc50,CitingInstitutions_Shannon_perc75,CitingInstitutions_Shannon_perc100,CitingCountries_Shannon_perc0,CitingCountries_Shannon_perc25,CitingCountries_Shannon_perc50,CitingCountries_Shannon_perc75,CitingCountries_Shannon_perc100,CitingSubregions_Shannon_perc0,CitingSubregions_Shannon_perc25,CitingSubregions_Shannon_perc50,CitingSubregions_Shannon_perc75,CitingSubregions_Shannon_perc100,CitingRegions_Shannon_perc0,CitingRegions_Shannon_perc25,CitingRegions_Shannon_perc50,CitingRegions_Shannon_perc75,CitingRegions_Shannon_perc100
2,0.0,0.0,0.5,0.66666666666666674,0.99866311111111106,0.0,0.0,0.44444444444444442,0.5,0.9825315775329212,0.0,0.0,0.0,0.5,0.9285714285714286,0.0,0.0,0.0,0.5,0.79999999999999993,0.0,0.0,0.69314718055994529,1.0986122886681096,6.61822481404879,0.0,0.0,0.63651416829481278,0.69314718055994529,4.0654215900382304,0.0,0.0,0.0,0.69314718055994529,2.6390573296152584,0.0,0.0,0.0,0.69314718055994529,1.6094379124341005
3,0.0,0.5,0.66666666666666674,0.77777777777777779,0.99865960276143051,0.0,0.0,0.5,0.66666666666666674,0.9825315775329212,0.0,0.0,0.44444444444444442,0.625,0.91871455576559546,0.0,0.0,0.44444444444444442,0.5,0.79999999999999993,0.0,0.69314718055994529,1.0986122886681096,1.5607104090414063,6.6172058943177428,0.0,0.0,0.69314718055994529,1.0986122886681096,4.0654215900382304,0.0,0.0,0.63651416829481278,1.0397207708399179,2.5702812857620385,0.0,0.0,0.63651416829481278,0.69314718055994529,1.6094379124341005
4,0.0,0.625,0.75,0.83333333333333326,0.99866675065087762,0.0,0.375,0.56,0.72,0.98432850624876012,0.0,0.31999999999999984,0.5,0.66666666666666674,0.91836734693877553,0.0,0.0,0.44444444444444442,0.5,0.79999999999999993,0.0,1.0397207708399179,1.3862943611198906,1.7917594692280547,6.6225402080799656,0.0,0.56233514461880829,0.95027053923323468,1.3321790402101223,4.1967343668001309,0.0,0.50040242353818787,0.69314718055994529,1.0986122886681096,2.5532370029937139,0.0,0.0,0.63651416829481278,0.86756322848146117,1.6094379124341005
5,0.0,0.66666666666666674,0.79999999999999993,0.85714285714285721,0.99866667609778181,0.0,0.44444444444444442,0.625,0.75,0.98231009365244537,0.0,0.375,0.56,0.69387755102040816,0.91965973534971646,0.0,0.27777777777777768,0.44444444444444442,0.61111111111111116,0.79999999999999993,0.0,1.2148896539491203,1.6094379124341005,2.0182633027301526,6.6208928474058277,0.0,0.63651416829481278,1.0549201679861442,1.3862943611198906,4.0600556256360614,0.0,0.56233514461880829,0.95027053923323468,1.277034259466139,2.54014445182465,0.0,0.45056120886630463,0.63651416829481278,1.0042424730540764,1.6094379124341005
6,0.0,0.75,0.83333333333333326,0.88,0.99867206174131762,0.0,0.5,0.66666666666666674,0.77777777777777779,0.98193359375,0.0,0.44444444444444442,0.61224489795918369,0.72,0.91666666666666663,0.0,0.31999999999999984,0.48,0.61111111111111116,0.79999999999999993,0.0,1.3862943611198906,1.7917594692280547,2.1972245773362196,6.6265223530434616,0.0,0.69314718055994529,1.2424533248940002,1.5607104090414063,4.0640639335433608,0.0,0.63651416829481278,1.0397207708399179,1.3321790402101223,2.5139759911082535,0.0,0.50040242353818787,0.68696157659732338,1.0114042647073518,1.6094379124341005
7,0.0,0.78,0.85714285714285721,0.89940828402366857,0.998668451470788,0.0,0.56,0.69444444444444442,0.79012345679012341,0.98283038501560871,0.0,0.46875,0.625,0.72727272727272729,0.916957807041118,0.0,0.31999999999999984,0.5,0.61224489795918369,0.79999999999999993,0.0,1.6094379124341005,1.9730014063936125,2.3025850929940455,6.6222241994318214,0.0,0.95027053923323468,1.3296613488547582,1.6434177197931799,4.0824152121057367,0.0,0.69314718055994529,1.0789922078775833,1.3862943611198906,2.5278006965824824,0.0,0.50040242353818787,0.77792951582433822,1.0114042647073518,1.6094379124341005
8,0.0,0.8125,0.875,0.90909090909090906,0.99866154552228514,0.0,0.56804733727810652,0.72,0.80612244897959184,0.98194802618528065,0.0,0.5,0.65625,0.743801652892562,0.9149338374291115,0.0,0.375,0.5,0.61728395061728392,0.79999999999999993,0.0,1.7478680974667573,2.1383330595080277,2.4583113296830845,6.6202067517127414,0.0,1.0042424730540764,1.3862943611198906,1.7351264569629223,4.0674271501230228,0.0,0.84868555772641718,1.2130075659799042,1.4750763110546947,2.5100076178872603,0.0,0.56233514461880829,0.86756322848146117,1.0397207708399179,1.6094379124341005
9,0.0,0.83333333333333326,0.88775510204081631,0.9177777777777778,0.998655422759902,0.0,0.60204081632653061,0.73469387755102045,0.81481481481481488,0.98262776184854106,0.0,0.5123966942148761,0.66666666666666674,0.75,0.91857027680730985,0.0,0.375,0.53125,0.625,0.79999999999999993,0.0,1.8891591637540215,2.2459520807289133,2.557507739075624,6.6219229342014758,0.0,1.0720169685631931,1.4750763110546947,1.7917594692280547,4.1433809018213088,0.0,0.90025605126853692,1.2424533248940002,1.5229550675313184,2.5245192759511323,0.0,0.59826958858525725,0.90025605126853692,1.0549201679861442,1.6094379124341005
10,0.0,0.84375,0.89795918367346939,0.925207756232687,0.99865521807851687,0.0,0.61224489795918369,0.75,0.82,0.9792060491493384,0.0,0.54,0.67999999999999994,0.76033057851239672,0.91412742382271472,0.0,0.40277777777777779,0.54,0.62721893491124259,0.79999999999999993,0.0,1.9792045174343245,2.351673301904631,2.6484383345463116,6.6210703544084053,0.0,1.1490596969706202,1.5403058252265169,1.8605343774698508,3.9979364428603339,0.0,0.94334839232903933,1.2798542258336676,1.5571130980576458,2.5325911608011218,0.0,0.63651416829481278,0.90025605126853692,1.0670895187820832,1.6094379124341005
11,0.0,0.859504132231405,0.90657439446366783,0.93074792243767313,0.99865361410876075,0.0,0.63265306122448983,0.76,0.82840236686390534,0.98442906574394462,0.0,0.56,0.6875,0.76543209876543217,0.91812697500718188,0.0,0.40625,0.544378698224852,0.628099173553719,0.79999999999999993,0.0,2.0794415416798357,2.4454678304086483,2.7363390511050656,6.619464764605449,0.0,1.2130075659799042,1.5890269151739731,1.9061547465398496,4.3775711066557284,0.0,0.98308775857478548,1.3208883431493219,1.5857708352080966,2.5532370029937139,0.0,0.639031859650177,0.91842778499309774,1.0775563270668007,1.6094379124341005
